priceType,skuName,productName,retailPrice,unitOfMeasure,location,meterName,reservationTerm,currencyCode,armRegionName,serviceName
,Standard_M128-64bds_v3 Spot,Virtual Machines Mbdsv3 Series Windows,3.52,1 Hour,US East 2,Standard_M128-64bds_v3 Spot,,USD,eastus2,Virtual Machines
,Standard_M128-64bds_v3 Spot,Virtual Machines Mbdsv3 Series Windows,2.342,1 Hour,US East 2,Standard_M128-64bds_v3 Spot,,USD,eastus2,Virtual Machines
,D64nlds v6,Virtual Machines Dnldv6 Series Linux,4.625,1 Hour,US East 2,D64nlds v6,,USD,eastus2,Virtual Machines
,E2as v4 Low Priority,Virtual Machines Easv4 Series Windows,0.0872,1 Hour,US East 2,E2as v4 Low Priority,,USD,eastus2,Virtual Machines
,E2as v4 Low Priority,Virtual Machines Easv4 Series Windows,0.0252,1 Hour,US East 2,E2as v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D2s_v5,Virtual Machines Dsv5 Series Windows,0.188,1 Hour,US East 2,D2s v5,,USD,eastus2,Virtual Machines
,Standard_D2s_v5,Virtual Machines Dsv5 Series Windows,0.096,1 Hour,US East 2,D2s v5,,USD,eastus2,Virtual Machines
,D16ls v5 Low Priority,Virtual Machines Dlsv5 Series,0.136,1 Hour,US East 2,D16ls v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D96ads_v5 Low Priority,Virtual Machines Dadsv5 Series,0.989,1 Hour,US East 2,D96ads v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D8_v5 Low Priority,Virtual Machines Dv5 Series Windows,0.301,1 Hour,US East 2,D8 v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D8_v5 Low Priority,Virtual Machines Dv5 Series Windows,0.0768,1 Hour,US East 2,D8 v5 Low Priority,,USD,eastus2,Virtual Machines
,E128s v6 Spot,Virtual Machines Esv6 Series Windows,2.0097,1 Hour,US East 2,E128s v6 Spot,,USD,eastus2,Virtual Machines
,E128s v6 Spot,Virtual Machines Esv6 Series Windows,1.18538,1 Hour,US East 2,E128s v6 Spot,,USD,eastus2,Virtual Machines
,GS4-4 Spot,Virtual Machines GS Series,0.67892,1 Hour,US East 2,GS4-4 Spot,,USD,eastus2,Virtual Machines
,D96lds v6,Virtual Machines Dldsv6 Series Windows,9.711,1 Hour,US East 2,D96lds v6,,USD,eastus2,Virtual Machines
,D96lds v6,Virtual Machines Dldsv6 Series Windows,5.295,1 Hour,US East 2,D96lds v6,,USD,eastus2,Virtual Machines
,FX8mds v2,Virtual Machines FXmdsv2 Series,1.094,1 Hour,US East 2,FX8mds v2,,USD,eastus2,Virtual Machines
,FX8mds v2,Virtual Machines FXmdsv2 Series,5463.0,1 Hour,US East 2,FX8mds v2,1 Year,USD,eastus2,Virtual Machines
,FX8mds v2,Virtual Machines FXmdsv2 Series,7764.0,1 Hour,US East 2,FX8mds v2,3 Years,USD,eastus2,Virtual Machines
,M16ms Low Priority,Virtual Machines MS Series,0.6146,1 Hour,US East 2,M16ms Low Priority,,USD,eastus2,Virtual Machines
,E32ds v4,Virtual Machines Edsv4 Series Windows,3.776,1 Hour,US East 2,E32ds v4,,USD,eastus2,Virtual Machines
,E32ds v4,Virtual Machines Edsv4 Series Windows,2.304,1 Hour,US East 2,E32ds v4,,USD,eastus2,Virtual Machines
,E48 v3 Spot,Virtual Machines Ev3 Series Windows,1.009253,1 Hour,US East 2,E48 v3/E48s v3 Spot,,USD,eastus2,Virtual Machines
,E48 v3 Spot,Virtual Machines Ev3 Series Windows,0.58333,1 Hour,US East 2,E48 v3/E48s v3 Spot,,USD,eastus2,Virtual Machines
,Standard_EC4ads_v5,ECadsv5-series Linux,0.262,1 Hour,US East 2,EC4ads_v5,,USD,eastus2,Virtual Machines
,Standard_EC4ads_v5,ECadsv5-series Linux,1836.0,1 Hour,US East 2,EC4ads_v5,1 Year,USD,eastus2,Virtual Machines
,Standard_EC4ads_v5,ECadsv5-series Linux,4131.0,1 Hour,US East 2,EC4ads_v5,3 Years,USD,eastus2,Virtual Machines
,F2s Spot,Virtual Machines FS Series Windows,0.041414,1 Hour,US East 2,F2s Spot,,USD,eastus2,Virtual Machines
,F2s Spot,Virtual Machines FS Series Windows,0.021354,1 Hour,US East 2,F2s Spot,,USD,eastus2,Virtual Machines
,E2ads v5 Spot,Virtual Machines Eadsv5 Series,0.017056,1 Hour,US East 2,E2ads v5 Spot,,USD,eastus2,Virtual Machines
,DC48edsv5 Low Priority,Virtual Machines DCedsv5 Series,0.542,1 Hour,US East 2,DC48edsv5 Low Priority,,USD,eastus2,Virtual Machines
,D96ds v6 Spot,Virtual Machines Ddsv6 Series,0.8372,1 Hour,US East 2,D96ds v6 Spot,,USD,eastus2,Virtual Machines
,E4s v3 Low Priority,Virtual Machines ESv3 Series Windows,0.18,1 Hour,US East 2,E4s v3 Low Priority,,USD,eastus2,Virtual Machines
,E4s v3 Low Priority,Virtual Machines ESv3 Series Windows,0.053,1 Hour,US East 2,E4s v3 Low Priority,,USD,eastus2,Virtual Machines
,E8s v4,Virtual Machines Esv4 Series,0.504,1 Hour,US East 2,E8s v4,,USD,eastus2,Virtual Machines
,E8s v4,Virtual Machines Esv4 Series,2605.0,1 Hour,US East 2,E8s v4,1 Year,USD,eastus2,Virtual Machines
,E8s v4,Virtual Machines Esv4 Series,5033.0,1 Hour,US East 2,E8s v4,3 Years,USD,eastus2,Virtual Machines
,DC128esv5 Spot,Virtual Machines DCesv5 Series Windows,2.4064,1 Hour,US East 2,DC128esv5 Spot,,USD,eastus2,Virtual Machines
,DC128esv5 Spot,Virtual Machines DCesv5 Series Windows,1.2288,1 Hour,US East 2,DC128esv5 Spot,,USD,eastus2,Virtual Machines
,M32s,Virtual Machines MS Series Windows,4.807,1 Hour,US East 2,M32s,,USD,eastus2,Virtual Machines
,M32s,Virtual Machines MS Series Windows,3.335,1 Hour,US East 2,M32s,,USD,eastus2,Virtual Machines
,EC8esv5,Virtual Machines ECesv5 Series,0.504,1 Hour,US East 2,EC8esv5,,USD,eastus2,Virtual Machines
,Standard_D48as_v5 Spot,Virtual Machines Dasv5 Series Windows,0.556214,1 Hour,US East 2,D48as v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D48as_v5 Spot,Virtual Machines Dasv5 Series Windows,0.268733,1 Hour,US East 2,D48as v5 Spot,,USD,eastus2,Virtual Machines
,D8s v4,Virtual Machines Dsv4 Series Windows,0.752,1 Hour,US East 2,D8s v4,,USD,eastus2,Virtual Machines
,D8s v4,Virtual Machines Dsv4 Series Windows,0.384,1 Hour,US East 2,D8s v4,,USD,eastus2,Virtual Machines
,NG16adsV620 Low Priority,Virtual Machines NGadsV620v1 Series Windows,0.802,1 Hour,US East 2,NG16adsV620 Low Priority,,USD,eastus2,Virtual Machines
,NG16adsV620 Low Priority,Virtual Machines NGadsV620v1 Series Windows,0.254,1 Hour,US East 2,NG16adsV620 Low Priority,,USD,eastus2,Virtual Machines
,E20as v6,Virtual Machines Easv6 Series Windows,2.112,1 Hour,US East 2,E20as v6,,USD,eastus2,Virtual Machines
,E20as v6,Virtual Machines Easv6 Series Windows,1.192,1 Hour,US East 2,E20as v6,,USD,eastus2,Virtual Machines
,M128ds_v2,Virtual Machines MdSv2 Series Windows,19.228,1 Hour,US East 2,M128ds_v2,,USD,eastus2,Virtual Machines
,M128ds_v2,Virtual Machines MdSv2 Series Windows,13.34,1 Hour,US East 2,M128ds_v2,,USD,eastus2,Virtual Machines
,Standard_NC24ads_A100_v4 Low Priority,NCads A100 v4 Series Windows,1.911,1 Hour,US East 2,NC24ads_A100_v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_NC24ads_A100_v4 Low Priority,NCads A100 v4 Series Windows,0.735,1 Hour,US East 2,NC24ads_A100_v4 Low Priority,,USD,eastus2,Virtual Machines
,NV6 Spot,Virtual Machines NV Series,0.16828,1 Hour,US East 2,NV6 Spot,,USD,eastus2,Virtual Machines
,B2als v2 Spot,Virtual Machines Basv2 Series,0.026816,1 Hour,US East 2,B2als v2 Spot,,USD,eastus2,Virtual Machines
,E96ads v6,Virtual Machines Eadsv6 Series Windows,11.386,1 Hour,US East 2,E96ads v6,,USD,eastus2,Virtual Machines
,E96ads v6,Virtual Machines Eadsv6 Series Windows,6.97,1 Hour,US East 2,E96ads v6,,USD,eastus2,Virtual Machines
,E64-16ads v5 Spot,Virtual Machines Eadsv5 Series,0.545798,1 Hour,US East 2,E64-16ads v5 Spot,,USD,eastus2,Virtual Machines
,F72als v6 Spot,Virtual Machines Falsv6 Series,0.567151,1 Hour,US East 2,F72als v6 Spot,,USD,eastus2,Virtual Machines
,D8 v3 Spot,Virtual Machines Dv3 Series Windows,0.145061,1 Hour,US East 2,D8 v3/D8s v3 Spot,,USD,eastus2,Virtual Machines
,D8 v3 Spot,Virtual Machines Dv3 Series Windows,0.074074,1 Hour,US East 2,D8 v3/D8s v3 Spot,,USD,eastus2,Virtual Machines
,E16-4s v4 Low Priority,Virtual Machines Esv4 Series,0.202,1 Hour,US East 2,E16-4s v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M416s_8_v3,Virtual Machines Msv3 High Memory Series Linux,81.928,1 Hour,US East 2,Standard_M416s_8_v3,,USD,eastus2,Virtual Machines
,Standard_M416s_8_v3,Virtual Machines Msv3 High Memory Series Linux,417408.0,1 Hour,US East 2,Standard_M416s_8_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M416s_8_v3,Virtual Machines Msv3 High Memory Series Linux,604581.0,1 Hour,US East 2,Standard_M416s_8_v3,3 Years,USD,eastus2,Virtual Machines
,Standard_E4ps_v5,Virtual Machines Epsv5 Series,0.202,1 Hour,US East 2,E4ps v5,,USD,eastus2,Virtual Machines
,Standard_E4ps_v5,Virtual Machines Epsv5 Series,1042.0,1 Hour,US East 2,E4ps v5,1 Year,USD,eastus2,Virtual Machines
,Standard_E4ps_v5,Virtual Machines Epsv5 Series,2013.0,1 Hour,US East 2,E4ps v5,3 Years,USD,eastus2,Virtual Machines
,D4lds v5 Spot,Virtual Machines Dldsv5 Series,0.038765,1 Hour,US East 2,D4lds v5 Spot,,USD,eastus2,Virtual Machines
,E32-16ds v5,Virtual Machines Edsv5 Series,2.304,1 Hour,US East 2,E32-16ds v5,,USD,eastus2,Virtual Machines
,E32-16ds v5,Virtual Machines Edsv5 Series,11908.0,1 Hour,US East 2,E32-16ds v5,1 Year,USD,eastus2,Virtual Machines
,E32-16ds v5,Virtual Machines Edsv5 Series,23009.0,1 Hour,US East 2,E32-16ds v5,3 Years,USD,eastus2,Virtual Machines
,E96-48ds v6,Virtual Machines Edsv6 Series,7.849,1 Hour,US East 2,E96-48ds v6,,USD,eastus2,Virtual Machines
,E96-48ds v6,Virtual Machines Edsv6 Series,42629.0,1 Hour,US East 2,E96-48ds v6,1 Year,USD,eastus2,Virtual Machines
,E96-48ds v6,Virtual Machines Edsv6 Series,80446.0,1 Hour,US East 2,E96-48ds v6,3 Years,USD,eastus2,Virtual Machines
,L8s v4,Virtual Machines Lsv4 Series Windows,1.066,1 Hour,US East 2,L8s v4,,USD,eastus2,Virtual Machines
,L8s v4,Virtual Machines Lsv4 Series Windows,0.698,1 Hour,US East 2,L8s v4,,USD,eastus2,Virtual Machines
,E20 v3,Virtual Machines Ev3 Series,1.46,1 Hour,US East 2,E20 v3/E20s v3,,USD,eastus2,Virtual Machines
,E20 v3,Virtual Machines Ev3 Series,6490.0,1 Hour,US East 2,E20 v3/E20s v3,1 Year,USD,eastus2,Virtual Machines
,E20 v3,Virtual Machines Ev3 Series,13073.0,1 Hour,US East 2,E20 v3/E20s v3,3 Years,USD,eastus2,Virtual Machines
,D16ds v4,Virtual Machines Ddsv4 Series Windows,1.64,1 Hour,US East 2,D16ds v4,,USD,eastus2,Virtual Machines
,D16ds v4,Virtual Machines Ddsv4 Series Windows,0.904,1 Hour,US East 2,D16ds v4,,USD,eastus2,Virtual Machines
,Standard_L8s_v3,Virtual Machines Lsv3 Series Windows,1.066,1 Hour,US East 2,L8s v3,,USD,eastus2,Virtual Machines
,Standard_L8s_v3,Virtual Machines Lsv3 Series Windows,0.698,1 Hour,US East 2,L8s v3,,USD,eastus2,Virtual Machines
,E8-2as v5,Virtual Machines Easv5 Series Windows,0.82,1 Hour,US East 2,E8-2as v5,,USD,eastus2,Virtual Machines
,E8-2as v5,Virtual Machines Easv5 Series Windows,0.452,1 Hour,US East 2,E8-2as v5,,USD,eastus2,Virtual Machines
,D64alds v6 Spot,Virtual Machines Daldsv6 Series,0.396589,1 Hour,US East 2,D64alds v6 Spot,,USD,eastus2,Virtual Machines
,E32ds v5 Spot,Virtual Machines Edsv5 Series Windows,0.708378,1 Hour,US East 2,E32ds v5 Spot,,USD,eastus2,Virtual Machines
,E32ds v5 Spot,Virtual Machines Edsv5 Series Windows,0.43223,1 Hour,US East 2,E32ds v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D8_v5 Spot,Virtual Machines Dv5 Series Windows,0.15807,1 Hour,US East 2,D8 v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D8_v5 Spot,Virtual Machines Dv5 Series Windows,0.080717,1 Hour,US East 2,D8 v5 Spot,,USD,eastus2,Virtual Machines
,D96nds v6 Low Priority,Virtual Machines Dndv6 Series Windows,5.235,1 Hour,US East 2,D96nds v6 Low Priority,,USD,eastus2,Virtual Machines
,D96nds v6 Low Priority,Virtual Machines Dndv6 Series Windows,1.734,1 Hour,US East 2,D96nds v6 Low Priority,,USD,eastus2,Virtual Machines
,EC16esv5 Spot,Virtual Machines ECesv5 Series Windows,0.3488,1 Hour,US East 2,EC16esv5 Spot,,USD,eastus2,Virtual Machines
,EC16esv5 Spot,Virtual Machines ECesv5 Series Windows,0.2016,1 Hour,US East 2,EC16esv5 Spot,,USD,eastus2,Virtual Machines
,Standard_E96bds_v5,Virtual Machines Ebdsv5 Series,8.016,1 Hour,US East 2,E96bds v5,,USD,eastus2,Virtual Machines
,Standard_E96bds_v5,Virtual Machines Ebdsv5 Series,41430.0,1 Hour,US East 2,E96bds v5,1 Year,USD,eastus2,Virtual Machines
,Standard_E96bds_v5,Virtual Machines Ebdsv5 Series,80051.0,1 Hour,US East 2,E96bds v5,3 Years,USD,eastus2,Virtual Machines
,D16als v6 Spot,Virtual Machines Dalsv6 Series,0.083719,1 Hour,US East 2,D16als v6 Spot,,USD,eastus2,Virtual Machines
,D32lds v5 Spot,Virtual Machines Dldsv5 Series,0.310118,1 Hour,US East 2,D32lds v5 Spot,,USD,eastus2,Virtual Machines
,E16-4ds v4,Virtual Machines Edsv4 Series,1.152,1 Hour,US East 2,E16-4ds v4,,USD,eastus2,Virtual Machines
,E16-4ds v4,Virtual Machines Edsv4 Series,5954.0,1 Hour,US East 2,E16-4ds v4,1 Year,USD,eastus2,Virtual Machines
,E16-4ds v4,Virtual Machines Edsv4 Series,11504.0,1 Hour,US East 2,E16-4ds v4,3 Years,USD,eastus2,Virtual Machines
,E64-32ds v5 Spot,Virtual Machines Edsv5 Series,0.864461,1 Hour,US East 2,E64-32ds v5 Spot,,USD,eastus2,Virtual Machines
,E4as v6 Spot,Virtual Machines Easv6 Series Windows,0.054944,1 Hour,US East 2,E4as v6 Spot,,USD,eastus2,Virtual Machines
,E4as v6 Spot,Virtual Machines Easv6 Series Windows,0.030988,1 Hour,US East 2,E4as v6 Spot,,USD,eastus2,Virtual Machines
,D8 v4 Spot,Virtual Machines Dv4 Series Windows,0.15807,1 Hour,US East 2,D8 v4 Spot,,USD,eastus2,Virtual Machines
,D8 v4 Spot,Virtual Machines Dv4 Series Windows,0.080717,1 Hour,US East 2,D8 v4 Spot,,USD,eastus2,Virtual Machines
,E4nds v6,Virtual Machines Endv6 Series Linux,0.428,1 Hour,US East 2,E4nds v6,,USD,eastus2,Virtual Machines
,Standard_D64ads_v5 Low Priority,Dadsv5 Series Cloud Services,2.496,1 Hour,US East 2,D64ads v5 Low Priority,,USD,eastus2,Virtual Machines
,FX48ms v2,Virtual Machines FXmsv2 Series Windows,7.52,1 Hour,US East 2,FX48ms v2,,USD,eastus2,Virtual Machines
,FX48ms v2,Virtual Machines FXmsv2 Series Windows,5.312,1 Hour,US East 2,FX48ms v2,,USD,eastus2,Virtual Machines
,FX48-24ms v2 Spot,Virtual Machines FXmsv2 Series Windows,1.0528,1 Hour,US East 2,FX48-24ms v2 Spot,,USD,eastus2,Virtual Machines
,FX48-24ms v2 Spot,Virtual Machines FXmsv2 Series Windows,0.74368,1 Hour,US East 2,FX48-24ms v2 Spot,,USD,eastus2,Virtual Machines
,F2s Low Priority,Virtual Machines FS Series,0.0199,1 Hour,US East 2,F2s Low Priority,,USD,eastus2,Virtual Machines
,E128ns v6,Virtual Machines Env6 Series Windows,16.98,1 Hour,US East 2,E128ns v6,,USD,eastus2,Virtual Machines
,E128ns v6,Virtual Machines Env6 Series Windows,11.092,1 Hour,US East 2,E128ns v6,,USD,eastus2,Virtual Machines
,D48d v4 Spot,Virtual Machines Ddv4 Series Windows,0.993348,1 Hour,US East 2,D48d v4 Spot,,USD,eastus2,Virtual Machines
,D48d v4 Spot,Virtual Machines Ddv4 Series Windows,0.547553,1 Hour,US East 2,D48d v4 Spot,,USD,eastus2,Virtual Machines
,E16as v6 Low Priority,Virtual Machines Easv6 Series Windows,0.676,1 Hour,US East 2,E16as v6 Low Priority,,USD,eastus2,Virtual Machines
,E16as v6 Low Priority,Virtual Machines Easv6 Series Windows,0.191,1 Hour,US East 2,E16as v6 Low Priority,,USD,eastus2,Virtual Machines
,NG32adsV620,Virtual Machines NGadsV620v1 Series Windows,4.012,1 Hour,US East 2,NG32adsV620,,USD,eastus2,Virtual Machines
,NG32adsV620,Virtual Machines NGadsV620v1 Series Windows,2.54,1 Hour,US East 2,NG32adsV620,,USD,eastus2,Virtual Machines
,Standard_DC32ads_cc_v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,1.248,1 Hour,US East 2,DC32adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC32ads_cc_v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,0.33,1 Hour,US East 2,DC32adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,D64ls v5 Spot,Virtual Machines Dlsv5 Series Windows,1.190573,1 Hour,US East 2,D64ls v5 Spot,,USD,eastus2,Virtual Machines
,D64ls v5 Spot,Virtual Machines Dlsv5 Series Windows,0.571744,1 Hour,US East 2,D64ls v5 Spot,,USD,eastus2,Virtual Machines
,E2ns v6,Virtual Machines Env6 Series Linux,0.173,1 Hour,US East 2,E2ns v6,,USD,eastus2,Virtual Machines
,E104ids v5 Low Priority,Virtual Machines Edsv5 Series,1.647,1 Hour,US East 2,E104ids v5 Low Priority,,USD,eastus2,Virtual Machines
,E32ads v5 Low Priority,Virtual Machines Eadsv5 Series Windows,1.427,1 Hour,US East 2,E32ads v5 Low Priority,,USD,eastus2,Virtual Machines
,E32ads v5 Low Priority,Virtual Machines Eadsv5 Series Windows,0.419,1 Hour,US East 2,E32ads v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M24-12s_v3,Virtual Machines Msv3 Medium Memory Series Linux,3.07,1 Hour,US East 2,Standard_M24-12s_v3,,USD,eastus2,Virtual Machines
,Standard_M24-12s_v3,Virtual Machines Msv3 Medium Memory Series Linux,15641.0,1 Hour,US East 2,Standard_M24-12s_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M24-12s_v3,Virtual Machines Msv3 Medium Memory Series Linux,22655.0,1 Hour,US East 2,Standard_M24-12s_v3,3 Years,USD,eastus2,Virtual Machines
,B16s v2,Bsv2 Series Cloud Services,0.739,1 Hour,US East 2,B16s v2,,USD,eastus2,Virtual Machines
,D48ns v6 Spot,Virtual Machines Dnv6 Series Windows,1.1432,1 Hour,US East 2,D48ns v6 Spot,,USD,eastus2,Virtual Machines
,D48ns v6 Spot,Virtual Machines Dnv6 Series Windows,0.7016,1 Hour,US East 2,D48ns v6 Spot,,USD,eastus2,Virtual Machines
,B32als v2 Spot,Virtual Machines Basv2 Series Windows,0.865233,1 Hour,US East 2,B32als v2 Spot,,USD,eastus2,Virtual Machines
,B32als v2 Spot,Virtual Machines Basv2 Series Windows,0.759664,1 Hour,US East 2,B32als v2 Spot,,USD,eastus2,Virtual Machines
,Standard_DC48as_v5,DCasv5-series Linux,2.064,1 Hour,US East 2,DC48as v5,,USD,eastus2,Virtual Machines
,Standard_DC48as_v5,DCasv5-series Linux,14465.0,1 Hour,US East 2,DC48as v5,1 Year,USD,eastus2,Virtual Machines
,Standard_DC48as_v5,DCasv5-series Linux,32545.0,1 Hour,US East 2,DC48as v5,3 Years,USD,eastus2,Virtual Machines
,E16ds v5,Virtual Machines Edsv5 Series,1.152,1 Hour,US East 2,E16ds v5,,USD,eastus2,Virtual Machines
,E16ds v5,Virtual Machines Edsv5 Series,5954.0,1 Hour,US East 2,E16ds v5,1 Year,USD,eastus2,Virtual Machines
,E16ds v5,Virtual Machines Edsv5 Series,11504.0,1 Hour,US East 2,E16ds v5,3 Years,USD,eastus2,Virtual Machines
,L80as v4,Virtual Machines Lasv4 Series,6.88,1 Hour,US East 2,L80as v4,,USD,eastus2,Virtual Machines
,L80as v4,Virtual Machines Lasv4 Series,36764.0,1 Hour,US East 2,L80as v4,1 Year,USD,eastus2,Virtual Machines
,L80as v4,Virtual Machines Lasv4 Series,72323.0,1 Hour,US East 2,L80as v4,3 Years,USD,eastus2,Virtual Machines
,E48s v5 Spot,Virtual Machines Esv5 Series,0.597845,1 Hour,US East 2,E48s v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D48d_v5 Low Priority,Virtual Machines Ddv5 Series Windows,1.968,1 Hour,US East 2,D48d v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D48d_v5 Low Priority,Virtual Machines Ddv5 Series Windows,0.542,1 Hour,US East 2,D48d v5 Low Priority,,USD,eastus2,Virtual Machines
,D2ns v6 Spot,Virtual Machines Dnv6 Series Windows,0.0476,1 Hour,US East 2,D2ns v6 Spot,,USD,eastus2,Virtual Machines
,D2ns v6 Spot,Virtual Machines Dnv6 Series Windows,0.0292,1 Hour,US East 2,D2ns v6 Spot,,USD,eastus2,Virtual Machines
,D32nls v6,Virtual Machines Dnlv6 Series Windows,3.343,1 Hour,US East 2,D32nls v6,,USD,eastus2,Virtual Machines
,D32nls v6,Virtual Machines Dnlv6 Series Windows,1.871,1 Hour,US East 2,D32nls v6,,USD,eastus2,Virtual Machines
,D2as v6 Spot,Virtual Machines Dasv6 Series,0.011822,1 Hour,US East 2,D2as v6 Spot,,USD,eastus2,Virtual Machines
,FX16-8ms v2 Spot,Virtual Machines FXmsv2 Series Windows,0.35098,1 Hour,US East 2,FX16-8ms v2 Spot,,USD,eastus2,Virtual Machines
,FX16-8ms v2 Spot,Virtual Machines FXmsv2 Series Windows,0.24794,1 Hour,US East 2,FX16-8ms v2 Spot,,USD,eastus2,Virtual Machines
,FX24mds v2,Virtual Machines FXmdsv2 Series,3.282,1 Hour,US East 2,FX24mds v2,,USD,eastus2,Virtual Machines
,FX24mds v2,Virtual Machines FXmdsv2 Series,16390.0,1 Hour,US East 2,FX24mds v2,1 Year,USD,eastus2,Virtual Machines
,FX24mds v2,Virtual Machines FXmdsv2 Series,23291.0,1 Hour,US East 2,FX24mds v2,3 Years,USD,eastus2,Virtual Machines
,Standard_D48ds_v5 Spot,Virtual Machines Ddsv5 Series Windows,0.993348,1 Hour,US East 2,D48ds v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D48ds_v5 Spot,Virtual Machines Ddsv5 Series Windows,0.547553,1 Hour,US East 2,D48ds v5 Spot,,USD,eastus2,Virtual Machines
,D48als v6,Virtual Machines Dalsv6 Series Windows,4.138,1 Hour,US East 2,D48als v6,,USD,eastus2,Virtual Machines
,D48als v6,Virtual Machines Dalsv6 Series Windows,1.93,1 Hour,US East 2,D48als v6,,USD,eastus2,Virtual Machines
,M128ms Low Priority,Virtual Machines MS Series Windows,14.3256,1 Hour,US East 2,M128ms Low Priority,,USD,eastus2,Virtual Machines
,M128ms Low Priority,Virtual Machines MS Series Windows,5.3376,1 Hour,US East 2,M128ms Low Priority,,USD,eastus2,Virtual Machines
,E20s v4 Spot,Virtual Machines Esv4 Series Windows,0.430986,1 Hour,US East 2,E20s v4 Spot,,USD,eastus2,Virtual Machines
,E20s v4 Spot,Virtual Machines Esv4 Series Windows,0.249102,1 Hour,US East 2,E20s v4 Spot,,USD,eastus2,Virtual Machines
,E8-2ads v6 Spot,Virtual Machines Eadsv6 Series Windows,0.1898,1 Hour,US East 2,E8-2ads v6 Spot,,USD,eastus2,Virtual Machines
,E8-2ads v6 Spot,Virtual Machines Eadsv6 Series Windows,0.1162,1 Hour,US East 2,E8-2ads v6 Spot,,USD,eastus2,Virtual Machines
,E16 v3,Virtual Machines Ev3 Series Windows,1.8,1 Hour,US East 2,E16 v3/E16s v3,,USD,eastus2,Virtual Machines
,E16 v3,Virtual Machines Ev3 Series Windows,1.064,1 Hour,US East 2,E16 v3/E16s v3,,USD,eastus2,Virtual Machines
,L80s v2 Spot,Virtual Machines LSv2 Series Windows,1.3888,1 Hour,US East 2,L80s v2 Spot,,USD,eastus2,Virtual Machines
,L80s v2 Spot,Virtual Machines LSv2 Series Windows,0.8736,1 Hour,US East 2,L80s v2 Spot,,USD,eastus2,Virtual Machines
,M16-8ms,Virtual Machines MS Series Windows,4.2138,1 Hour,US East 2,M16-8ms,,USD,eastus2,Virtual Machines
,M16-8ms,Virtual Machines MS Series Windows,3.073,1 Hour,US East 2,M16-8ms,,USD,eastus2,Virtual Machines
